,budget,id,popularity,production_companies,revenue,runtime,spoken_languages,status,title,vote_average,vote_count,genres_list,Countries,release_year,language
1518,70000000,10253,4.822033,1,53587404,90.0,['English'],1,디워,4.0,104,"['Fantasy', 'Drama', 'Horror', 'Action', 'Thriller', 'Science Fiction']",1,2007,ko
1519,32000000,3587,3.379454,2,0,110.0,['English'],1,Bogus,5.4,44,"['Fantasy', 'Comedy', 'Family']",1,1996,en
1520,30000000,124459,26.9385,3,27437881,100.0,['English'],1,The Incredible Burt Wonderstone,5.3,724,['Comedy'],1,2013,en
1521,32000000,24662,4.098444,2,3566637,75.0,"['English', 'Deutsch']",1,Cats Don't Dance,7.1,24,"['Animation', 'Comedy', 'Family', 'Music']",1,1997,en
1522,0,32274,4.901553,1,0,132.0,['English'],1,Cradle Will Rock,7.2,18,['Drama'],1,1999,en
1523,32000000,182,5.347936,2,5914908,108.0,"['English', 'Deutsch', 'P']",1,The Good German,5.9,86,"['War', 'Crime', 'Drama', 'Mystery', 'Romance', 'Thriller']",1,2006,en
1524,32000000,5494,4.120549,3,0,93.0,['English'],1,George and the Dragon,5.0,13,['Adventure'],4,2004,en
1525,31500000,28,49.973462,2,89460381,153.0,"['English', 'Fran', 'Ti']",1,Apocalypse Now,8.0,2055,"['Drama', 'War']",1,1979,en
1526,32000000,38073,13.611544,2,42045846,102.0,['English'],1,Going the Distance,6.0,262,"['Comedy', 'Drama', 'Romance']",1,2010,en
1527,0,2054,6.775294,4,106269971,137.0,['English'],1,Mr. Holland's Opus,6.9,113,"['Music', 'Drama', 'Family']",1,1995,en
1528,31500000,302156,27.891012,6,14708696,113.0,['English'],1,Criminal,5.7,557,['Action'],2,2016,en
1529,31000000,606,13.864975,2,128499205,161.0,"['English', 'Kiswahili']",1,Out of Africa,7.0,279,['Drama'],1,1985,en
1530,31000000,87502,42.213765,2,161772375,138.0,['English'],1,Flight,6.5,2415,['Drama'],1,2012,en
1531,34000000,698,29.887404,2,210308099,126.0,"['English', 'Italiano']",1,Moonraker,5.9,541,"['Action', 'Adventure', 'Thriller', 'Science Fiction']",3,1979,en
1532,30000000,120467,74.417456,6,174600318,99.0,"['English', 'Fran']",1,The Grand Budapest Hotel,8.0,4519,"['Comedy', 'Drama']",3,2014,en
1533,31000000,11313,7.06762,1,24185781,101.0,['English'],1,Hearts in Atlantis,6.4,131,"['Drama', 'Mystery']",2,2001,en
1534,31000000,6488,15.895661,3,53208180,103.0,"['English', 'Espa']",1,Arachnophobia,6.2,433,"['Comedy', 'Horror']",1,1990,en
1535,31000000,10559,19.258041,1,68106245,118.0,['English'],1,Frequency,7.0,462,"['Crime', 'Drama', 'Science Fiction', 'Thriller']",1,2000,en
1536,31000000,296099,47.753598,3,104384188,99.0,['English'],1,Vacation,6.2,1195,['Comedy'],1,2015,en
1537,30250000,8012,15.585138,1,115101622,105.0,['English'],1,Get Shorty,6.4,302,"['Comedy', 'Thriller', 'Crime']",1,1995,en
1538,45000000,1574,32.217425,3,306776732,113.0,"['Magyar', 'English']",1,Chicago,6.9,677,"['Action', 'Comedy', 'Crime', 'Drama', 'Music']",1,2002,en
1539,34200000,9032,34.86859,1,234801895,93.0,"['English', 'Italiano']",1,Big Daddy,6.1,875,"['Comedy', 'Drama']",1,1999,en
1540,30000000,2770,36.432598,2,287553595,108.0,['English'],1,American Pie 2,6.0,1344,"['Comedy', 'Romance']",1,2001,en
1541,30000000,862,73.640445,1,373554033,81.0,['English'],1,Toy Story,7.7,5269,"['Animation', 'Comedy', 'Family']",1,1995,en
1542,30000000,1637,49.526736,1,350448145,116.0,['English'],1,Speed,6.8,1783,"['Action', 'Adventure', 'Crime']",1,1994,en
1543,30000000,72570,26.780961,2,196114570,104.0,['English'],1,The Vow,7.0,1293,"['Drama', 'Romance']",1,2012,en
1544,31000000,27569,6.487344,2,15134293,105.0,['English'],1,Extraordinary Measures,6.0,89,['Drama'],1,2010,en
1545,30000000,10637,25.996219,3,136706683,113.0,['English'],1,Remember the Titans,7.4,821,['Drama'],1,2000,en
1546,30000000,1669,46.212155,3,199200000,134.0,"['English', 'P']",1,The Hunt for Red October,7.2,957,"['Action', 'Adventure', 'Thriller']",1,1990,en
1547,25000000,132363,32.105328,6,115922175,132.0,['English'],1,The Butler,7.2,1101,['Drama'],1,2013,en
1548,20000000,9472,41.156217,2,167722310,92.0,"['English', 'Deutsch']",1,DodgeBall: A True Underdog Story,6.2,981,['Comedy'],2,2004,en
1549,30000000,2907,37.179547,3,191502426,99.0,['English'],1,The Addams Family,6.7,848,"['Horror', 'Comedy', 'Fantasy']",1,1991,en
1550,30000000,9273,34.391792,2,212385533,90.0,['English'],1,Ace Ventura: When Nature Calls,6.1,1099,"['Crime', 'Comedy', 'Adventure']",1,1995,en
1551,37000000,9880,40.176265,3,165335153,115.0,['English'],1,The Princess Diaries,6.5,1023,"['Comedy', 'Family', 'Romance']",1,2001,en
1552,26000000,2925,10.704596,1,116400000,102.0,['English'],1,The First Wives Club,6.5,166,['Comedy'],1,1996,en
1553,33000000,807,79.579532,3,327311859,127.0,['English'],1,Se7en,8.1,5765,"['Crime', 'Mystery', 'Thriller']",1,1995,en
1554,30000000,17654,63.13678,7,210819611,112.0,"['Afrikaans', 'isiZulu', 'English']",1,District 9,7.3,3382,['Science Fiction'],4,2009,en
1555,30000000,11836,27.870755,4,140161792,87.0,['English'],1,The SpongeBob SquarePants Movie,6.7,574,"['Animation', 'Comedy', 'Family']",1,2004,en
1556,25000000,322,31.242999,3,156822020,138.0,['English'],1,Mystic River,7.6,1422,"['Thriller', 'Crime', 'Drama', 'Mystery']",1,2003,en
1557,30000000,70,70.456012,3,216763646,132.0,"['English', 'Gaeilge']",1,Million Dollar Baby,7.7,2439,['Drama'],1,2004,en
1558,80000000,9535,29.415229,3,176885658,103.0,['English'],1,Analyze This,6.4,503,"['Comedy', 'Crime']",2,1999,en
1559,29000000,11036,55.109138,1,115603229,123.0,['English'],1,The Notebook,7.7,3067,"['Romance', 'Drama']",1,2004,en
1560,30000000,6557,30.695228,2,160259319,111.0,['English'],1,27 Dresses,6.1,978,"['Comedy', 'Romance']",1,2008,en
1561,35000000,18126,13.788422,2,155545279,102.0,['English'],1,Hannah Montana: The Movie,6.0,449,"['Comedy', 'Drama', 'Family', 'Music', 'Romance']",1,2009,en
1562,30,16340,4.590277,3,103,78.0,['English'],1,Rugrats in Paris: The Movie,6.0,100,"['Adventure', 'Animation', 'Comedy', 'Family']",2,2000,it
1563,30000000,10333,3.845231,1,74787599,132.0,['English'],1,The Prince of Tides,5.9,56,"['Drama', 'Romance']",1,1991,en
1564,30000000,4476,26.952727,3,160638883,133.0,['English'],1,Legends of the Fall,7.2,619,"['Adventure', 'Drama', 'Romance', 'War']",1,1994,en
1565,25000000,22947,33.704181,5,163670000,109.0,['English'],1,Up in the Air,6.7,1205,"['Drama', 'Romance']",1,2009,en
1566,30000000,2755,19.925026,2,105834556,125.0,['English'],1,About Schmidt,6.7,362,"['Drama', 'Comedy']",1,2002,en
1567,35000000,82654,43.742241,1,116980662,97.0,['English'],1,Warm Bodies,6.4,2652,"['Horror', 'Comedy', 'Romance']",1,2013,en
1568,30000000,59967,46.377628,4,47042000,118.0,['English'],1,Looper,6.6,4697,"['Action', 'Thriller', 'Science Fiction']",2,2012,en
1569,0,16300,9.166658,2,0,87.0,['English'],1,Down to Earth,4.9,95,"['Fantasy', 'Comedy', 'Science Fiction', 'Romance']",1,2001,en
1570,30000000,9598,34.36645,2,254134910,89.0,['English'],1,Babe,6.0,733,"['Fantasy', 'Drama', 'Comedy', 'Family']",2,1995,en
1571,30000000,82696,12.967137,3,114281051,100.0,['English'],1,Hope Springs,5.8,284,"['Drama', 'Comedy', 'Romance']",1,2012,en
1572,30000000,9870,50.670253,2,105173115,111.0,"['English', 'Deutsch']",1,Forgetting Sarah Marshall,6.4,1172,"['Comedy', 'Romance', 'Drama']",1,2008,en
1573,45000000,8292,24.694551,2,92374674,109.0,"['Espa', 'English']",1,Four Brothers,6.7,607,"['Action', 'Crime']",1,2005,en
1574,30000000,8780,11.409124,1,63833449,99.0,['English'],1,Baby Mama,5.8,205,['Comedy'],1,2008,en
1575,0,9715,7.922716,2,0,114.0,['English'],1,Hope Floats,5.8,81,"['Drama', 'Romance']",1,1998,en
1576,30000000,10521,33.385429,5,114663461,89.0,['English'],1,Bride Wars,5.9,856,['Comedy'],1,2009,en
1577,19000000,10762,8.584398,2,69631118,95.0,['English'],1,Without a Paddle,5.3,214,"['Action', 'Adventure', 'Comedy', 'Thriller']",1,2004,en
1578,37000000,10096,41.569541,3,96455697,98.0,"['English', 'Fran', 'Portugu']",1,13 Going on 30,6.3,1204,"['Comedy', 'Fantasy', 'Romance']",1,2004,en
1579,30000000,59436,43.753585,3,151119219,94.0,"['English', 'Fran', 'Deutsch', 'Espa']",1,Midnight in Paris,7.4,1990,"['Fantasy', 'Comedy', 'Romance']",2,2011,en
1580,0,227783,18.568021,4,0,85.0,['English'],1,The Nut Job,5.5,319,"['Animation', 'Comedy', 'Family', 'Adventure']",2,2014,en
1581,53000000,4133,28.350529,1,83282296,124.0,['English'],1,Blow,7.4,1317,"['Crime', 'Drama']",1,2001,en
1582,80000000,10207,10.81051,3,118880016,131.0,['English'],1,Message in a Bottle,5.8,196,"['Romance', 'Drama']",1,1999,en
1583,30000000,172,19.578249,1,70200000,107.0,['English'],1,Star Trek V: The Final Frontier,5.6,376,"['Science Fiction', 'Action', 'Adventure', 'Thriller']",1,1989,en
1584,30000000,21972,5.73667,5,0,99.0,['English'],1,Like Mike,5.7,100,"['Comedy', 'Drama', 'Family', 'Fantasy']",1,2002,en
1585,30000000,36593,28.624038,1,51132598,83.0,['English'],1,The Naked Gun 33⅓: The Final Insult,6.3,521,"['Comedy', 'Crime']",1,1994,en
1586,30000000,707,27.230493,1,152427960,131.0,['English'],1,A View to a Kill,6.0,506,"['Adventure', 'Action', 'Thriller']",4,1985,en
1587,30000000,533,30.380747,2,192452832,85.0,['English'],1,The Curse of the Were-Rabbit,6.8,643,"['Adventure', 'Animation', 'Comedy', 'Family']",2,2005,en
1588,30000000,6023,29.489274,3,156835339,126.0,['English'],1,P.S. I Love You,6.9,977,"['Drama', 'Romance']",1,2007,en
1589,30000000,6439,8.058109,1,93772522,102.0,['English'],1,Racing Stripes,5.1,123,['Comedy'],2,2005,en
1590,30000000,4347,33.369305,4,129266061,123.0,"['English', 'Fran']",1,Atonement,7.4,1049,"['Drama', 'Romance']",3,2007,en
1591,30000000,37056,16.52083,2,0,105.0,"['English', 'Italiano', 'Espa']",1,Letters to Juliet,6.6,796,"['Comedy', 'Drama', 'Romance']",1,2010,en
1592,30000000,4105,11.19602,2,45892212,125.0,['English'],1,Black Rain,6.2,243,"['Action', 'Thriller', 'Crime']",1,1989,en
1593,30000000,76489,14.585968,1,54819301,92.0,['English'],1,The Three Stooges,4.9,140,['Comedy'],1,2012,en
1594,40000000,3933,43.571612,5,117195061,77.0,['English'],1,Corpse Bride,7.2,1894,"['Romance', 'Fantasy', 'Animation', 'Music']",1,2005,en
1595,0,9918,8.305085,1,42647449,118.0,['English'],1,Glory Road,7.2,144,['Drama'],1,2006,en
1596,30000000,273481,55.424027,3,84025816,121.0,"['Espa', 'English']",1,Sicario,7.2,2416,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",1,2015,en
1597,30000000,307081,65.364452,1,91709827,123.0,['English'],1,Southpaw,7.3,2067,"['Action', 'Drama']",1,2015,en
1598,30000000,16871,45.083509,5,90810892,99.0,"['English', 'Espa', 'Magyar']",1,Drag Me to Hell,6.2,966,"['Horror', 'Thriller']",1,2009,en
1599,25000000,293863,82.052056,2,65663276,112.0,['English'],1,The Age of Adaline,7.4,1990,"['Fantasy', 'Drama', 'Romance']",1,2015,en
1600,0,13156,15.011624,1,0,111.0,['English'],1,Secondhand Lions,6.9,260,"['Comedy', 'Drama', 'Family']",1,2003,en
1601,30000000,41233,25.060342,2,159291809,107.0,['English'],1,Step Up 3D,6.6,582,"['Drama', 'Romance']",1,2010,en
1602,25000000,9266,11.42943,2,51842679,104.0,['English'],1,Blue Crush,5.6,159,['Adventure'],2,2002,en
1603,30000000,1262,32.26789,2,53653224,113.0,['English'],1,Stranger Than Fiction,7.1,721,"['Comedy', 'Drama', 'Fantasy', 'Romance']",1,2006,en
1604,30000000,4513,33.394082,4,75505973,113.0,['English'],1,30 Days of Night,6.2,767,"['Horror', 'Thriller']",2,2007,en
1605,30000000,22970,73.987775,2,66486080,95.0,['English'],1,The Cabin in the Woods,6.5,2263,"['Horror', 'Thriller']",1,2012,en
1606,30000000,7278,10.608998,2,84646831,84.0,['English'],1,Meet the Spartans,3.7,359,['Comedy'],1,2008,en
1607,30000000,9013,12.821329,2,38413606,126.0,['English'],1,Midnight Run,7.2,238,"['Adventure', 'Comedy', 'Crime']",1,1988,en
1608,27000000,865,30.131498,4,38122105,101.0,['English'],1,The Running Man,6.4,703,"['Action', 'Science Fiction']",1,1987,en
1609,25000000,10776,12.113235,1,38748395,94.0,['English'],1,Little Shop of Horrors,6.6,384,"['Horror', 'Comedy', 'Music']",1,1986,en
1610,30000000,50456,31.191975,4,63782078,111.0,"['English', 'Fran', 'Deutsch', 'Italiano', 'Espa']",1,Hanna,6.5,1263,"['Action', 'Thriller', 'Adventure']",3,2011,en
1611,30000000,9823,11.916389,2,51376861,95.0,['English'],1,Mortal Kombat: Annihilation,3.8,221,"['Action', 'Fantasy', 'Science Fiction']",1,1997,en
1612,30000000,59861,20.355458,3,36160375,98.0,['English'],1,Larry Crowne,5.7,359,"['Comedy', 'Romance', 'Drama']",1,2011,en
1613,30000000,133805,63.848541,2,82394288,100.0,['English'],1,Carrie,5.8,1463,"['Drama', 'Horror']",1,2013,en
1614,30000000,12763,8.999675,2,34742066,108.0,['English'],1,Take the Lead,6.6,162,['Music'],1,2006,en
1615,30000000,9766,9.278361,1,41480851,125.0,['English'],1,Gridiron Gang,6.5,206,"['Action', 'Adventure', 'Crime', 'Drama']",1,2006,en
1616,45000000,14034,7.185212,0,0,94.0,['English'],1,What's the Worst That Could Happen?,5.1,66,"['Action', 'Comedy']",1,2001,en
1617,30000000,12244,55.806402,5,48428063,79.0,['English'],1,9,6.6,1262,"['Action', 'Adventure', 'Animation', 'Science Fiction', 'Thriller']",1,2009,en
1618,30000000,109421,48.237797,4,63372757,106.0,"['English', 'Fran']",1,Side Effects,6.4,1323,"['Thriller', 'Crime', 'Drama']",1,2013,en
1619,0,11137,17.943945,5,0,111.0,"['Dansk', 'Deutsch', 'English']",1,The Prince & Me,5.9,278,"['Comedy', 'Romance']",2,2004,en
1620,30000000,51162,19.143721,2,14460000,63.0,['English'],1,Winnie the Pooh,6.8,258,"['Animation', 'Family']",1,2011,en
1621,19000000,10152,15.67747,1,39267515,85.0,['English'],1,Dumb and Dumberer: When Harry Met Lloyd,4.1,210,['Comedy'],1,2003,en
1622,30000000,9452,4.52363,1,29202884,108.0,['English'],1,Bulworth,6.3,66,"['Comedy', 'Drama']",1,1998,en
1623,0,239566,13.064264,3,31911598,139.0,['English'],1,Get on Up,6.4,158,"['Drama', 'Music']",1,2014,en
1624,0,53113,2.644427,1,0,127.0,['English'],1,One True Thing,6.2,27,"['Drama', 'Romance']",1,1998,en
1625,30000000,9271,5.301589,1,24048000,106.0,['English'],1,Virtuosity,5.4,163,"['Action', 'Crime', 'Science Fiction', 'Thriller']",1,1995,en
1626,0,4474,20.252143,3,60896147,95.0,['English'],1,My Super Ex-Girlfriend,4.8,442,"['Fantasy', 'Drama', 'Action', 'Comedy', 'Crime', 'Science Fiction']",1,2006,en
1627,30000000,184346,29.359201,3,0,118.0,['English'],1,Deliver Us from Evil,5.9,690,"['Thriller', 'Crime', 'Horror']",1,2014,en
1628,30000000,48340,20.063165,5,108609310,108.0,['English'],1,Sanctum,5.8,339,"['Action', 'Thriller']",2,2011,en
1629,35000000,14846,6.246199,2,22034832,111.0,['English'],1,Little Black Book,5.2,112,"['Comedy', 'Romance', 'Drama']",1,2004,en
1630,30000000,72207,27.71063,5,53909751,124.0,['English'],1,The Five-Year Engagement,5.7,457,['Comedy'],1,2012,en
1631,30000000,16232,2.850896,1,21800302,104.0,['English'],1,Mr. 3000,5.0,66,"['Comedy', 'Drama']",1,2004,en
1632,30000000,43539,34.421696,1,51148651,133.0,['English'],1,The Next Three Days,6.9,905,"['Romance', 'Drama', 'Thriller', 'Crime']",2,2010,en
1633,30000000,9920,15.89534,2,31070211,87.0,"['English', 'Ti']",1,Ultraviolet,4.8,458,"['Science Fiction', 'Action', 'Thriller']",1,2006,en
1634,30000000,8978,18.706504,4,35294470,109.0,"['English', 'Srpski', 'Espa']",1,Assault on Precinct 13,6.0,311,['Thriller'],2,2005,en
1635,30000000,11702,9.607391,1,19204929,87.0,['English'],1,The Replacement Killers,6.0,127,"['Action', 'Drama', 'Crime', 'Thriller']",1,1998,en
1636,25000000,18550,2.77255,0,17193231,98.0,['English'],1,Fled,5.2,47,"['Action', 'Comedy', 'Thriller']",1,1996,en
1637,0,8869,17.834976,4,0,99.0,['English'],1,Eight Legged Freaks,5.4,295,"['Action', 'Comedy', 'Horror', 'Thriller']",2,2002,en
1638,30000000,43347,20.236951,5,102820008,112.0,['English'],1,Love & Other Drugs,6.6,1233,"['Drama', 'Comedy', 'Romance']",1,2010,en
1639,30000000,3489,16.883429,3,16930884,108.0,['English'],1,88 Minutes,5.7,313,"['Crime', 'Mystery', 'Thriller']",1,2007,en
1640,35000000,9701,12.779201,2,25224242,126.0,['English'],1,North Country,6.8,125,['Drama'],1,2005,en
1641,40000000,2122,14.729386,6,26155781,98.0,"['English', 'Magyar']",1,The Whole Ten Yards,5.5,278,"['Comedy', 'Thriller', 'Crime']",1,2004,en
1642,26000000,37707,23.227877,4,0,104.0,['English'],1,Splice,5.5,671,"['Horror', 'Thriller', 'Science Fiction']",3,2009,en
1643,37000000,10658,11.374306,2,37962774,110.0,"['Portugu', 'English']",1,Howard the Duck,5.1,221,"['Comedy', 'Fantasy', 'Science Fiction']",1,1986,en
1644,30000000,13150,10.703602,3,31148328,130.0,['English'],1,Pride and Glory,6.3,240,"['Thriller', 'Crime', 'Drama']",2,2008,en
1645,30000000,9042,10.756266,5,15007991,97.0,['English'],1,The Cave,5.1,202,"['Action', 'Adventure', 'Horror', 'Thriller']",2,2005,en
1646,30000000,17813,4.352422,3,15368897,96.0,"['English', 'Fran']",1,Alex & Emma,5.0,68,"['Comedy', 'Romance']",1,2003,en
1647,30000000,11208,9.301562,1,13001257,114.0,['English'],1,Wicker Park,6.7,157,"['Drama', 'Mystery', 'Romance', 'Thriller']",1,2004,en
1648,17000000,58151,18.27083,1,24922237,106.0,['English'],1,Fright Night,6.0,603,"['Horror', 'Comedy']",2,2011,en
1649,30000000,11400,19.106154,5,30536013,135.0,['English'],1,The New World,6.4,330,"['Drama', 'History', 'Romance']",1,2005,en
1650,30000000,10350,5.259585,4,0,100.0,['English'],1,Wing Commander,4.0,72,"['Action', 'Science Fiction']",2,1999,en
1651,0,28902,3.226243,2,0,100.0,['English'],1,In Dreams,5.4,44,"['Drama', 'Thriller']",1,1999,en
1652,100000000,14164,21.677732,7,0,85.0,['English'],1,Dragonball Evolution,2.9,462,"['Action', 'Adventure', 'Fantasy', 'Science Fiction', 'Thriller']",1,2009,en
1653,30000000,76640,43.882857,1,0,107.0,['English'],1,The Last Stand,5.7,1266,"['Action', 'Crime', 'Thriller']",1,2013,en
1654,25000000,11058,12.10235,2,30114487,102.0,['English'],1,Godsend,4.7,114,"['Drama', 'Horror', 'Science Fiction', 'Thriller']",2,2004,en
1655,23000000,14844,3.362045,3,12,111.0,"['English', 'Fran', 'Italiano', 'Espa', 'Deutsch']",1,Chasing Liberty,6.1,152,"['Comedy', 'Romance']",2,2004,en
1656,30000000,57089,10.694417,1,13521829,86.0,['English'],1,Hoodwinked Too! Hood VS. Evil,4.8,131,"['Comedy', 'Animation', 'Family']",1,2011,en
1657,30000000,1947,6.353971,5,18618284,108.0,"['English', 'Fran']",1,An Unfinished Life,6.7,161,['Drama'],2,2005,en
1658,30000000,8054,37.181019,8,64352607,123.0,"['English', 'P', 'Fran']",1,The Imaginarium of Doctor Parnassus,6.3,869,"['Adventure', 'Fantasy', 'Mystery']",3,2009,en
1659,30000000,46829,4.952735,1,8454301,134.0,['English'],1,Barney's Version,7.2,129,"['Comedy', 'Drama']",2,2010,en
1660,30000000,146238,22.975918,5,62616646,91.0,['English'],1,Runner Runner,5.5,543,"['Crime', 'Thriller', 'Drama']",1,2013,en
1661,30000000,9989,8.359599,3,18195610,108.0,['English'],1,Antitrust,5.8,153,"['Action', 'Crime', 'Drama']",2,2001,en
1662,18000000,9665,16.102271,2,26828365,122.0,['English'],1,Glory,7.4,383,['War'],1,1989,en
1663,30000000,311,49.336397,1,0,229.0,"['English', 'Fran', 'Italiano']",1,Once Upon a Time in America,8.2,1069,"['Drama', 'Crime']",2,1984,en
1664,0,102362,29.647844,2,18074539,118.0,"['English', 'Fran', 'shqip', 'Espa']",1,Dead Man Down,5.9,638,"['Thriller', 'Action', 'Crime', 'Drama']",1,2013,en
1665,0,11162,12.467267,1,0,138.0,['English'],1,The Merchant of Venice,6.7,144,"['Drama', 'Romance']",4,2004,en
1666,0,6016,2.774811,4,0,108.0,['English'],1,The Good Thief,6.0,31,"['Crime', 'Drama', 'Thriller']",4,2003,en
1667,0,17186,3.71305,1,3102550,80.0,['English'],1,Supercross,5.4,29,"['Action', 'Adventure', 'Drama', 'Romance']",1,2005,en
1668,30000000,13967,8.386432,1,35078241,92.0,['English'],1,Miss Potter,6.3,141,"['Drama', 'Family', 'Romance']",2,2006,en
1669,0,2008,3.866026,0,0,98.0,"['English', 'Deutsch']",1,Wu Ji,5.0,29,"['Fantasy', 'Drama', 'Action', 'Thriller', 'Romance']",3,2005,zh
1670,21000000,9053,12.790408,5,480314,87.0,['English'],1,DOA: Dead or Alive,5.0,205,"['Adventure', 'Action', 'Thriller']",3,2006,en
1671,30000000,4512,35.53352,4,14711793,160.0,['English'],1,The Assassination of Jesse James by the Coward Robert Ford,7.0,776,"['Action', 'Drama', 'Western']",3,2007,en
1672,30000000,76349,4.065212,1,108348,125.0,"['Fran', 'English']",1,辛亥革命,5.0,41,"['Adventure', 'Drama', 'Action', 'History', 'War']",2,2011,zh
1673,0,31203,20.362025,5,0,91.0,['Fran'],1,Le petit Nicolas,5.9,306,['Comedy'],2,2009,fr
1674,30000000,265208,48.0343,6,0,92.0,['English'],1,Wild Card,5.4,656,"['Thriller', 'Crime', 'Drama']",1,2015,en
1675,30000000,45610,13.268936,10,2527904,129.0,['English'],1,Machine Gun Preacher,6.4,286,"['Action', 'Thriller', 'Crime']",1,2011,en
1676,0,50135,8.010046,2,0,93.0,['Deutsch'],1,Konferenz der Tiere,5.5,90,"['Animation', 'Family', 'Comedy']",1,2010,de
